workbook_name,workbook_type,sheet_name,header_row,row_number,payload_json
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,37,"{""2026"": ""-113.5"", ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": ""-111.7"", ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,38,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,39,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,40,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,41,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,42,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,43,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,44,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,45,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,2.4 US Team Expansion,5,46,"{""2026"": ""12.0"", ""2027"": ""16.0"", ""2028"": ""20.0"", ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,6,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,7,"{""2026"": ""250.0"", ""2027"": ""350.0"", ""2028"": ""500.0"", ""risk_factor"": ""-0.5"", ""2026_1"": ""125.0"", ""2027_1"": ""175.0"", ""2028_1"": ""250.0"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": ""11.627906976744185"", ""2026_06_01_00_00_00"": ""8.720930232558139"", ""2026_07_01_00_00_00"": ""8.720930232558139"", ""2026_08_01_00_00_00"": ""8.720930232558139"", ""2026_09_01_00_00_00"": ""36.33720930232558"", ""2026_10_01_00_00_00"": ""21.802325581395348"", ""2026_11_01_00_00_00"": ""14.534883720930232"", ""2026_12_01_00_00_00"": ""14.534883720930232"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""0.0"", ""2026_04_01_00_00_00_1"": ""0.0"", ""2026_05_01_00_00_00_1"": ""11.627906976744185"", ""2026_06_01_00_00_00_1"": ""20.348837209302324"", ""2026_07_01_00_00_00_1"": ""29.069767441860463"", ""2026_08_01_00_00_00_1"": ""37.7906976744186"", ""2026_09_01_00_00_00_1"": ""74.12790697674419"", ""2026_10_01_00_00_00_1"": ""95.93023255813954"", ""2026_11_01_00_00_00_1"": ""110.46511627906978"", ""2026_12_01_00_00_00_1"": ""125.0""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,8,"{""2026"": ""-100.0"", ""2027"": ""-139.12500000000003"", ""2028"": ""-197.50000000000006"", ""risk_factor"": null, ""2026_1"": ""-50.0"", ""2027_1"": ""-69.56250000000001"", ""2028_1"": ""-98.75000000000003"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": ""-4.651162790697674"", ""2026_06_01_00_00_00"": ""-3.488372093023256"", ""2026_07_01_00_00_00"": ""-3.488372093023256"", ""2026_08_01_00_00_00"": ""-3.488372093023256"", ""2026_09_01_00_00_00"": ""-14.534883720930234"", ""2026_10_01_00_00_00"": ""-8.720930232558139"", ""2026_11_01_00_00_00"": ""-5.813953488372093"", ""2026_12_01_00_00_00"": ""-5.813953488372093"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""0.0"", ""2026_04_01_00_00_00_1"": ""0.0"", ""2026_05_01_00_00_00_1"": ""-4.651162790697674"", ""2026_06_01_00_00_00_1"": ""-8.13953488372093"", ""2026_07_01_00_00_00_1"": ""-11.627906976744185"", ""2026_08_01_00_00_00_1"": ""-15.11627906976744"", ""2026_09_01_00_00_00_1"": ""-29.651162790697676"", ""2026_10_01_00_00_00_1"": ""-38.372093023255815"", ""2026_11_01_00_00_00_1"": ""-44.18604651162791"", ""2026_12_01_00_00_00_1"": ""-50.0""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,9,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,10,"{""2026"": ""150.0"", ""2027"": ""210.87499999999997"", ""2028"": ""302.49999999999994"", ""risk_factor"": null, ""2026_1"": ""75.0"", ""2027_1"": ""105.43749999999999"", ""2028_1"": ""151.24999999999997"", ""2025_11_01_00_00_00"": ""0.0"", ""2025_12_01_00_00_00"": ""0.0"", ""2026_01_01_00_00_00"": ""0.0"", ""2026_02_01_00_00_00"": ""0.0"", ""2026_03_01_00_00_00"": ""0.0"", ""2026_04_01_00_00_00"": ""0.0"", ""2026_05_01_00_00_00"": ""6.976744186046512"", ""2026_06_01_00_00_00"": ""5.232558139534883"", ""2026_07_01_00_00_00"": ""5.232558139534883"", ""2026_08_01_00_00_00"": ""5.232558139534883"", ""2026_09_01_00_00_00"": ""21.80232558139535"", ""2026_10_01_00_00_00"": ""13.081395348837209"", ""2026_11_01_00_00_00"": ""8.720930232558139"", ""2026_12_01_00_00_00"": ""8.720930232558139"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""0.0"", ""2026_04_01_00_00_00_1"": ""0.0"", ""2026_05_01_00_00_00_1"": ""6.976744186046512"", ""2026_06_01_00_00_00_1"": ""12.209302325581394"", ""2026_07_01_00_00_00_1"": ""17.441860465116278"", ""2026_08_01_00_00_00_1"": ""22.674418604651162"", ""2026_09_01_00_00_00_1"": ""44.47674418604651"", ""2026_10_01_00_00_00_1"": ""57.55813953488372"", ""2026_11_01_00_00_00_1"": ""66.27906976744187"", ""2026_12_01_00_00_00_1"": ""75.0""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,11,"{""2026"": ""0.6"", ""2027"": ""0.6024999999999999"", ""2028"": ""0.6049999999999999"", ""risk_factor"": null, ""2026_1"": ""0.6"", ""2027_1"": ""0.6024999999999999"", ""2028_1"": ""0.6049999999999999"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": ""0.6"", ""2026_06_01_00_00_00"": ""0.6"", ""2026_07_01_00_00_00"": ""0.6"", ""2026_08_01_00_00_00"": ""0.6"", ""2026_09_01_00_00_00"": ""0.6000000000000001"", ""2026_10_01_00_00_00"": ""0.6"", ""2026_11_01_00_00_00"": ""0.6"", ""2026_12_01_00_00_00"": ""0.6"", ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": ""0.6"", ""2026_06_01_00_00_00_1"": ""0.6"", ""2026_07_01_00_00_00_1"": ""0.6"", ""2026_08_01_00_00_00_1"": ""0.6"", ""2026_09_01_00_00_00_1"": ""0.6"", ""2026_10_01_00_00_00_1"": ""0.6"", ""2026_11_01_00_00_00_1"": ""0.6"", ""2026_12_01_00_00_00_1"": ""0.6""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,12,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,13,"{""2026"": ""-5.0"", ""2027"": ""-7.0"", ""2028"": ""-10.0"", ""risk_factor"": null, ""2026_1"": ""-8.75"", ""2027_1"": ""-12.250000000000002"", ""2028_1"": ""-17.5"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": ""-0.813953488372093"", ""2026_06_01_00_00_00"": ""-0.6104651162790697"", ""2026_07_01_00_00_00"": ""-0.6104651162790697"", ""2026_08_01_00_00_00"": ""-0.6104651162790697"", ""2026_09_01_00_00_00"": ""-2.543604651162791"", ""2026_10_01_00_00_00"": ""-1.5261627906976745"", ""2026_11_01_00_00_00"": ""-1.017441860465116"", ""2026_12_01_00_00_00"": ""-1.017441860465116"", ""2025_11_01_00_00_00_1"": ""0.0"", ""2025_12_01_00_00_00_1"": ""0.0"", ""2026_01_01_00_00_00_1"": ""0.0"", ""2026_02_01_00_00_00_1"": ""0.0"", ""2026_03_01_00_00_00_1"": ""0.0"", ""2026_04_01_00_00_00_1"": ""0.0"", ""2026_05_01_00_00_00_1"": ""-0.813953488372093"", ""2026_06_01_00_00_00_1"": ""-1.4244186046511627"", ""2026_07_01_00_00_00_1"": ""-2.0348837209302326"", ""2026_08_01_00_00_00_1"": ""-2.645348837209302"", ""2026_09_01_00_00_00_1"": ""-5.188953488372093"", ""2026_10_01_00_00_00_1"": ""-6.715116279069767"", ""2026_11_01_00_00_00_1"": ""-7.732558139534883"", ""2026_12_01_00_00_00_1"": ""-8.75""}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,14,"{""2026"": ""0.0"", ""2027"": ""0.0"", ""2028"": ""0.0"", ""risk_factor"": null, ""2026_1"": ""0.0"", ""2027_1"": ""0.0"", ""2028_1"": ""0.0"", ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
22025.11.06 QMS Detailed Budget v1.xlsx,group_budget,3.1 China,5,15,"{""2026"": null, ""2027"": null, ""2028"": null, ""risk_factor"": null, ""2026_1"": null, ""2027_1"": null, ""2028_1"": null, ""2025_11_01_00_00_00"": null, ""2025_12_01_00_00_00"": null, ""2026_01_01_00_00_00"": null, ""2026_02_01_00_00_00"": null, ""2026_03_01_00_00_00"": null, ""2026_04_01_00_00_00"": null, ""2026_05_01_00_00_00"": null, ""2026_06_01_00_00_00"": null, ""2026_07_01_00_00_00"": null, ""2026_08_01_00_00_00"": null, ""2026_09_01_00_00_00"": null, ""2026_10_01_00_00_00"": null, ""2026_11_01_00_00_00"": null, ""2026_12_01_00_00_00"": null, ""2025_11_01_00_00_00_1"": null, ""2025_12_01_00_00_00_1"": null, ""2026_01_01_00_00_00_1"": null, ""2026_02_01_00_00_00_1"": null, ""2026_03_01_00_00_00_1"": null, ""2026_04_01_00_00_00_1"": null, ""2026_05_01_00_00_00_1"": null, ""2026_06_01_00_00_00_1"": null, ""2026_07_01_00_00_00_1"": null, ""2026_08_01_00_00_00_1"": null, ""2026_09_01_00_00_00_1"": null, ""2026_10_01_00_00_00_1"": null, ""2026_11_01_00_00_00_1"": null, ""2026_12_01_00_00_00_1"": null}"
